category,name,link,price,updated_date
beverages,Storia Chocolate Shake 180ML,https://www.cheers.com.np//grocery/product/storia-chocolate-shake-180ml,Rs. 120,2024-02-28 01:16:38.379235
beverages,Storia Coffee Shake 180ML,https://www.cheers.com.np//grocery/product/storia-coffee-shake-180ml,Rs. 120,2024-02-28 01:16:38.380234
beverages,Storia Mango Shake 180ML,https://www.cheers.com.np//grocery/product/storia-mango-shake-180ml,Rs. 120,2024-02-28 01:16:38.381239
beverages,Super Coffee 2-in-1 Zero Added Sugar 420G (12G x 35's),https://www.cheers.com.np//grocery/product/super-coffee-2-in-1-zero-added-sugar-420g-12g-x-35s,"Rs. 1,200",2024-02-28 01:16:38.382235
beverages,Super Coffee Less Sugar 3-in-1 560G (16G x 35's),https://www.cheers.com.np//grocery/product/super-coffee-less-sugar-3-in-1-560g-16g-x-35s,"Rs. 1,075",2024-02-28 01:16:38.383235
beverages,Super Coffee Original 3-in-1 700G (20G x 35's),https://www.cheers.com.np//grocery/product/super-coffee-original-3-in-1-700g-20g-x-35s,"Rs. 1,130",2024-02-28 01:16:38.384235
beverages,Super Milk Tea Original 500G (20G x 25's),https://www.cheers.com.np//grocery/product/super-milk-tea-original-500g-20g-x-25s,Rs. 785,2024-02-28 01:16:38.385235
beverages,Tokla Gold Leaf Green Tea 37.5G (1.5G x 25's),https://www.cheers.com.np//grocery/product/tokla-gold-leaf-green-tea-37-5g-1-5g-x-25s,Rs. 160,2024-02-28 01:16:38.386235
beverages,Tokla Gold Leaf Honey Lemon Green Tea 37.5G (1.5G x 25's),https://www.cheers.com.np//grocery/product/tokla-gold-leaf-honey-lemon-green-tea-37-5g-1-5g-x-25s,Rs. 210,2024-02-28 01:16:38.387235
beverages,Xtreme Energy Drink Apple Cider 330ML,https://www.cheers.com.np//grocery/product/xtreme-energy-drink-apple-cider-330ml,Rs. 120,2024-02-28 01:16:38.388235
beverages,Xtreme Energy Drink Classic 330ML,https://www.cheers.com.np//grocery/product/xtreme-energy-drink-classic-330ml,Rs. 125,2024-02-28 01:16:38.389235
mixers,Giffard Raspberry Syrup 1L,https://www.cheers.com.np//liquor/product/giffard-raspberry-syrup-1l,"Rs. 1,950",2024-02-28 01:16:40.181333
mixers,Monin Popcorn Syrup 700ML,https://www.cheers.com.np//liquor/product/monin-popcorn-syrup-700ml,"Rs. 1,600",2024-02-28 01:16:40.182843
mixers,Marie Brizard Mojito Mint Syrup 700ML,https://www.cheers.com.np//liquor/product/marie-brizard-mojito-mint-syrup-700ml,"Rs. 1,600",2024-02-28 01:16:40.183844
mixers,1883 Strawberry Syrup 1L,https://www.cheers.com.np//liquor/product/1883-strawberry-syrup-1l,"Rs. 2,100",2024-02-28 01:16:40.184844
mixers,Crystal Gourmet Ice Cube 500G,https://www.cheers.com.np//liquor/product/crystal-gourmet-ice-cube-500g,Rs. 35,2024-02-28 01:16:40.185844
mixers,Monin Pump For 700ML Syrups 10ML,https://www.cheers.com.np//liquor/product/monin-pump-for-700ml-syrups-10ml,Rs. 300,2024-02-28 01:16:40.186844
mixers,&Stirred Cocktail Drops Sangria 5ML,https://www.cheers.com.np//liquor/product/stirred-cocktail-drops-sangria-5ml,Rs. 350,2024-02-28 01:16:40.187844
mixers,1883 Almond Syrup 1L,https://www.cheers.com.np//liquor/product/1883-almond-syrup-1l,"Rs. 2,100",2024-02-28 01:16:40.188844
mixers,1883 Amaretto Syrup 1L,https://www.cheers.com.np//liquor/product/1883-amaretto-syrup-1l,"Rs. 2,100",2024-02-28 01:16:40.189844
mixers,1883 Banana Syrup 1L,https://www.cheers.com.np//liquor/product/1883-banana-syrup-1l,"Rs. 2,100",2024-02-28 01:16:40.190844
mixers,1883 Blue Curacao Syrup 1L,https://www.cheers.com.np//liquor/product/1883-blue-curacao-syrup-1l,"Rs. 2,100",2024-02-28 01:16:40.191847
mixers,1883 Blueberry Syrup 1L,https://www.cheers.com.np//liquor/product/1883-blueberry-syrup-1l,"Rs. 2,100",2024-02-28 01:16:40.192844
mixers,1883 Caramel Sauce 1.89L,https://www.cheers.com.np//liquor/product/1883-caramel-sauce-1-89l,"Rs. 2,750",2024-02-28 01:16:40.193844
mixers,1883 Caramel Sauce 500ML,https://www.cheers.com.np//liquor/product/1883-caramel-sauce-500ml,"Rs. 1,150",2024-02-28 01:16:40.195844
mixers,1883 Caramel Syrup 1L,https://www.cheers.com.np//liquor/product/1883-caramel-syrup-1l,"Rs. 2,100",2024-02-28 01:16:40.196844
mixers,1883 Chocolate Cookie Syrup 1L,https://www.cheers.com.np//liquor/product/1883-chocolate-cookie-syrup-1l,"Rs. 2,100",2024-02-28 01:16:40.197844
mixers,1883 Chocolate Sauce 1.89L,https://www.cheers.com.np//liquor/product/1883-chocolate-sauce-1-89l,"Rs. 2,750",2024-02-28 01:16:40.198844
mixers,1883 Coconut Syrup 1L,https://www.cheers.com.np//liquor/product/1883-coconut-syrup-1l,"Rs. 2,100",2024-02-28 01:16:40.199844
mixers,1883 Elder Flower Syrup 1L,https://www.cheers.com.np//liquor/product/1883-elder-flower-syrup-1l,"Rs. 2,100",2024-02-28 01:16:40.200843
mixers,1883 Green Mint Syrup 1L,https://www.cheers.com.np//liquor/product/1883-green-mint-syrup-1l,"Rs. 2,100",2024-02-28 01:16:40.201843
mixers,1883 Grenadine Mixed Berries Syrup 1L,https://www.cheers.com.np//liquor/product/1883-grenadine-mixed-berries-syrup-1l,"Rs. 2,100",2024-02-28 01:16:40.202905
mixers,1883 Hazelnut Syrup 1L,https://www.cheers.com.np//liquor/product/1883-hazelnut-syrup-1l,"Rs. 2,100",2024-02-28 01:16:40.204421
mixers,1883 Iced Mint Syrup 1L,https://www.cheers.com.np//liquor/product/1883-iced-mint-syrup-1l,"Rs. 2,100",2024-02-28 01:16:40.205421
mixers,1883 Iced Tea Lemon Syrup 1L,https://www.cheers.com.np//liquor/product/1883-iced-tea-lemon-syrup-1l,"Rs. 2,100",2024-02-28 01:16:40.212421
mixers,1883 Iced Tea Peach Syrup 1L,https://www.cheers.com.np//liquor/product/1883-iced-tea-peach-syrup-1l,"Rs. 2,100",2024-02-28 01:16:40.213421
mixers,1883 Kiwi Syrup 1L,https://www.cheers.com.np//liquor/product/1883-kiwi-syrup-1l,"Rs. 2,100",2024-02-28 01:16:40.214426
mixers,1883 Lemonade Syrup 1L,https://www.cheers.com.np//liquor/product/1883-lemonade-syrup-1l,"Rs. 2,100",2024-02-28 01:16:40.215422
mixers,1883 Mango Fruit Puree 900ML,https://www.cheers.com.np//liquor/product/1883-mango-fruit-puree-900ml,"Rs. 2,750",2024-02-28 01:16:40.216422
mixers,1883 Mojito Mint Syrup 1L,https://www.cheers.com.np//liquor/product/1883-mojito-mint-syrup-1l,"Rs. 2,100",2024-02-28 01:16:40.217422
mixers,1883 Passion Fruit Syrup 1L,https://www.cheers.com.np//liquor/product/1883-passion-fruit-syrup-1l,"Rs. 2,100",2024-02-28 01:16:40.220018
mixers,1883 Peach Syrup 1L,https://www.cheers.com.np//liquor/product/1883-peach-syrup-1l,"Rs. 2,100",2024-02-28 01:16:40.221057
mixers,1883 Raspberry Syrup 1L,https://www.cheers.com.np//liquor/product/1883-raspberry-syrup-1l,"Rs. 2,100",2024-02-28 01:16:40.222622
mixers,1883 Strawberry Fruit Puree 900ML,https://www.cheers.com.np//liquor/product/1883-strawberry-fruit-puree-900ml,"Rs. 2,750",2024-02-28 01:16:40.223669
mixers,1883 Strawberry Sauce 500ML,https://www.cheers.com.np//liquor/product/1883-strawberry-sauce-500ml,"Rs. 1,275",2024-02-28 01:16:40.225227
mixers,1883 Vanilla Syrup 1L,https://www.cheers.com.np//liquor/product/1883-vanilla-syrup-1l,"Rs. 2,100",2024-02-28 01:16:40.226266
mixers,Giffard Agave Syrup 700ML,https://www.cheers.com.np//liquor/product/giffard-agave-syrup-700ml,"Rs. 1,950",2024-02-28 01:16:40.227824
mixers,Giffard Bitter Concentrate Syrup 1L,https://www.cheers.com.np//liquor/product/giffard-bitter-concentrate-syrup-1l,"Rs. 1,950",2024-02-28 01:16:40.228863
mixers,Giffard Blue Curacao Syrup 1L,https://www.cheers.com.np//liquor/product/giffard-blue-curacao-syrup-1l,"Rs. 1,950",2024-02-28 01:16:40.229899
mixers,Giffard Caramel Sauce 2L,https://www.cheers.com.np//liquor/product/giffard-caramel-sauce-2l,"Rs. 3,500",2024-02-28 01:16:40.231462
mixers,Giffard Caramel Syrup 1L,https://www.cheers.com.np//liquor/product/giffard-caramel-syrup-1l,"Rs. 1,950",2024-02-28 01:16:40.232501
mixers,Giffard Chai Tea Syrup 700ML,https://www.cheers.com.np//liquor/product/giffard-chai-tea-syrup-700ml,"Rs. 1,950",2024-02-28 01:16:40.233542
mixers,Giffard Chocolate Syrup 1L,https://www.cheers.com.np//liquor/product/giffard-chocolate-syrup-1l,"Rs. 1,950",2024-02-28 01:16:40.235134
mixers,Giffard Coconut Syrup 1L,https://www.cheers.com.np//liquor/product/giffard-coconut-syrup-1l,"Rs. 1,950",2024-02-28 01:16:40.236142
mixers,Giffard Dark Chocolate Sauce 2L,https://www.cheers.com.np//liquor/product/giffard-dark-chocolate-sauce-2l,"Rs. 3,500",2024-02-28 01:16:40.237141
mixers,Giffard Elder Flower Syrup 1L,https://www.cheers.com.np//liquor/product/giffard-elder-flower-syrup-1l,"Rs. 1,950",2024-02-28 01:16:40.239141
mixers,Giffard Grenadine Syrup 1L,https://www.cheers.com.np//liquor/product/giffard-grenadine-syrup-1l,"Rs. 1,950",2024-02-28 01:16:40.240140
mixers,Giffard Hazelnut Syrup 1L,https://www.cheers.com.np//liquor/product/giffard-hazelnut-syrup-1l,"Rs. 1,950",2024-02-28 01:16:40.241140
mixers,Giffard Kiwi Syrup 1L,https://www.cheers.com.np//liquor/product/giffard-kiwi-syrup-1l,"Rs. 1,950",2024-02-28 01:16:40.242141
mixers,Giffard Matcha Green Tea Syrup 700ML,https://www.cheers.com.np//liquor/product/giffard-matcha-green-tea-syrup-700ml,"Rs. 1,950",2024-02-28 01:16:40.243142
mixers,Giffard Mint Syrup 1L,https://www.cheers.com.np//liquor/product/giffard-mint-syrup-1l,"Rs. 1,950",2024-02-28 01:16:40.244142
mixers,Giffard Mojito Syrup 1L,https://www.cheers.com.np//liquor/product/giffard-mojito-syrup-1l,"Rs. 1,950",2024-02-28 01:16:40.246142
mixers,Giffard Passion Fruit Puree 1L,https://www.cheers.com.np//liquor/product/giffard-passion-fruit-puree-1l,"Rs. 2,650",2024-02-28 01:16:40.247804
mixers,Giffard Passion Fruit Syrup 1L,https://www.cheers.com.np//liquor/product/giffard-passion-fruit-syrup-1l,"Rs. 1,950",2024-02-28 01:16:40.248866
mixers,Giffard Peach Syrup 1L,https://www.cheers.com.np//liquor/product/giffard-peach-syrup-1l,"Rs. 1,950",2024-02-28 01:16:40.250982
mixers,Giffard Strawberry Fruit Puree 1L,https://www.cheers.com.np//liquor/product/giffard-strawberry-fruit-puree-1l,"Rs. 2,650",2024-02-28 01:16:40.252024
mixers,Giffard Strawberry Syrup 1L,https://www.cheers.com.np//liquor/product/giffard-strawberry-syrup-1l,"Rs. 1,950",2024-02-28 01:16:40.253579
mixers,Giffard Vanilla Syrup 1L,https://www.cheers.com.np//liquor/product/giffard-vanilla-syrup-1l,"Rs. 1,950",2024-02-28 01:16:40.254616
mixers,Giffard White Chocolate Sauce 2L,https://www.cheers.com.np//liquor/product/giffard-white-chocolate-sauce-2l,"Rs. 3,500",2024-02-28 01:16:40.256157
mixers,Marie Brizard Almond Syrup 700ML,https://www.cheers.com.np//liquor/product/marie-brizard-almond-syrup-700ml,"Rs. 1,600",2024-02-28 01:16:40.257189
mixers,Marie Brizard Blackberry Syrup 700ML,https://www.cheers.com.np//liquor/product/marie-brizard-blackberry-syrup-700ml,"Rs. 1,600",2024-02-28 01:16:40.258231
mixers,Marie Brizard Blackcurrant Syrup 700ML,https://www.cheers.com.np//liquor/product/marie-brizard-blackcurrant-syrup-700ml,"Rs. 1,600",2024-02-28 01:16:40.259270
mixers,Marie Brizard Blue Curacao Syrup 700ML,https://www.cheers.com.np//liquor/product/marie-brizard-blue-curacao-syrup-700ml,"Rs. 1,600",2024-02-28 01:16:40.260843
mixers,Marie Brizard Cocoa Syrup 700ML,https://www.cheers.com.np//liquor/product/marie-brizard-cocoa-syrup-700ml,"Rs. 1,600",2024-02-28 01:16:40.261888
mixers,Marie Brizard Coconut Syrup 700ML,https://www.cheers.com.np//liquor/product/marie-brizard-coconut-syrup-700ml,"Rs. 1,600",2024-02-28 01:16:40.262930
mixers,Marie Brizard Green Apple Syrup 700ML,https://www.cheers.com.np//liquor/product/marie-brizard-green-apple-syrup-700ml,"Rs. 1,600",2024-02-28 01:16:40.264520
mixers,Marie Brizard Green Mint Syrup 700ML,https://www.cheers.com.np//liquor/product/marie-brizard-green-mint-syrup-700ml,"Rs. 1,600",2024-02-28 01:16:40.266083
mixers,Marie Brizard Grenadine Syrup 700ML,https://www.cheers.com.np//liquor/product/marie-brizard-grenadine-syrup-700ml,"Rs. 1,600",2024-02-28 01:16:40.267124
mixers,Marie Brizard Hazelnut Syrup 700ML,https://www.cheers.com.np//liquor/product/marie-brizard-hazelnut-syrup-700ml,"Rs. 1,600",2024-02-28 01:16:40.268167
mixers,Marie Brizard Passion Fruit Syrup 700ML,https://www.cheers.com.np//liquor/product/marie-brizard-passion-fruit-syrup-700ml,"Rs. 1,600",2024-02-28 01:16:40.269720
mixers,Marie Brizard Peach Syrup 700ML,https://www.cheers.com.np//liquor/product/marie-brizard-peach-syrup-700ml,"Rs. 1,600",2024-02-28 01:16:40.270768
mixers,Marie Brizard Raspberry Syrup 700ML,https://www.cheers.com.np//liquor/product/marie-brizard-raspberry-syrup-700ml,"Rs. 1,600",2024-02-28 01:16:40.271801
mixers,Marie Brizard Strawberry Syrup 700ML,https://www.cheers.com.np//liquor/product/marie-brizard-strawberry-syrup-700ml,"Rs. 1,600",2024-02-28 01:16:40.273410
mixers,Marie Brizard Vanilla Syrup 700ML,https://www.cheers.com.np//liquor/product/marie-brizard-vanilla-syrup-700ml,"Rs. 1,600",2024-02-28 01:16:40.274443
mixers,Monin Agave Syrup 700ML,https://www.cheers.com.np//liquor/product/monin-agave-syrup-700ml,"Rs. 2,100",2024-02-28 01:16:40.276001
mixers,Monin Almond Syrup 700ML,https://www.cheers.com.np//liquor/product/monin-almond-syrup-700ml,"Rs. 1,600",2024-02-28 01:16:40.277041
mixers,Monin Bitter Syrup 700ML,https://www.cheers.com.np//liquor/product/monin-bitter-syrup-700ml,"Rs. 1,600",2024-02-28 01:16:40.278081
mixers,Monin Blue Lagoon Syrup 1L,https://www.cheers.com.np//liquor/product/monin-blue-lagoon-syrup-1l,"Rs. 2,100",2024-02-28 01:16:40.281209
mixers,Monin Blueberry Fruit Puree 1L,https://www.cheers.com.np//liquor/product/monin-blueberry-fruit-puree-1l,"Rs. 2,750",2024-02-28 01:16:40.282252
mixers,Monin Blueberry Syrup 700ML,https://www.cheers.com.np//liquor/product/monin-blueberry-syrup-700ml,"Rs. 1,600",2024-02-28 01:16:40.290093
mixers,Monin Bubble Gum Syrup 700ML,https://www.cheers.com.np//liquor/product/monin-bubble-gum-syrup-700ml,"Rs. 1,600",2024-02-28 01:16:40.291660
mixers,Monin Butterfly Pea Syrup 700ML,https://www.cheers.com.np//liquor/product/monin-butterfly-pea-syrup-700ml,"Rs. 1,600",2024-02-28 01:16:40.293218
mixers,Monin Caramel Flavoured Sauce 1.89L,https://www.cheers.com.np//liquor/product/monin-caramel-flavoured-sauce-1-89l,"Rs. 3,000",2024-02-28 01:16:40.294816
mixers,Monin Caramel Syrup 1L,https://www.cheers.com.np//liquor/product/monin-caramel-syrup-1l,"Rs. 2,100",2024-02-28 01:16:40.296377
mixers,Monin Chai Tea Syrup 700ML,https://www.cheers.com.np//liquor/product/monin-chai-tea-syrup-700ml,"Rs. 1,600",2024-02-28 01:16:40.297940
mixers,Monin Coconut Syrup 700ML,https://www.cheers.com.np//liquor/product/monin-coconut-syrup-700ml,"Rs. 1,600",2024-02-28 01:16:40.298974
mixers,Monin Curacao Triple Sec Syrup 700ML,https://www.cheers.com.np//liquor/product/monin-curacao-triple-sec-syrup-700ml,"Rs. 1,600",2024-02-28 01:16:40.300587
mixers,Monin Dark Chocolate Flavoured Sauce 1.89L,https://www.cheers.com.np//liquor/product/monin-dark-chocolate-flavoured-sauce-1-89l,"Rs. 3,000",2024-02-28 01:16:40.302144
mixers,Monin Elder Flower Syrup 700ML,https://www.cheers.com.np//liquor/product/monin-elder-flower-syrup-700ml,"Rs. 1,600",2024-02-28 01:16:40.303141
mixers,Monin Green Apple Syrup 700ML,https://www.cheers.com.np//liquor/product/monin-green-apple-syrup-700ml,"Rs. 1,600",2024-02-28 01:16:40.305141
mixers,Monin Green Mint Syrup 700ML,https://www.cheers.com.np//liquor/product/monin-green-mint-syrup-700ml,"Rs. 1,600",2024-02-28 01:16:40.306480
mixers,Monin Grenadine Syrup 1L,https://www.cheers.com.np//liquor/product/monin-grenadine-syrup-1l,"Rs. 2,100",2024-02-28 01:16:40.308046
mixers,Monin Hazelnut Syrup 1L,https://www.cheers.com.np//liquor/product/monin-hazelnut-syrup-1l,"Rs. 2,100",2024-02-28 01:16:40.309089
mixers,Monin Kiwi Syrup 700ML,https://www.cheers.com.np//liquor/product/monin-kiwi-syrup-700ml,"Rs. 1,600",2024-02-28 01:16:40.311738
mixers,Monin Lemon Tea Syrup 700ML,https://www.cheers.com.np//liquor/product/monin-lemon-tea-syrup-700ml,"Rs. 1,600",2024-02-28 01:16:40.312793
mixers,Monin Lemonade Concentrate Syrup 700ML,https://www.cheers.com.np//liquor/product/monin-lemonade-concentrate-syrup-700ml,"Rs. 1,600",2024-02-28 01:16:40.314364
mixers,Monin Matcha Green Tea Frappe Base 1KG,https://www.cheers.com.np//liquor/product/monin-matcha-green-tea-frappe-base-1kg,"Rs. 2,550",2024-02-28 01:16:40.315411
mixers,Monin Mojito Mint Syrup 1L,https://www.cheers.com.np//liquor/product/monin-mojito-mint-syrup-1l,"Rs. 2,100",2024-02-28 01:16:40.316980
mixers,Monin Passion Fruit Puree 1L,https://www.cheers.com.np//liquor/product/monin-passion-fruit-puree-1l,"Rs. 2,750",2024-02-28 01:16:40.318027
mixers,Monin Passion Fruit Syrup 700ML,https://www.cheers.com.np//liquor/product/monin-passion-fruit-syrup-700ml,"Rs. 1,600",2024-02-28 01:16:40.319598
mixers,Monin Peach Syrup 700ML,https://www.cheers.com.np//liquor/product/monin-peach-syrup-700ml,"Rs. 1,600",2024-02-28 01:16:40.320638
mixers,Monin Peach Tea Syrup 700ML,https://www.cheers.com.np//liquor/product/monin-peach-tea-syrup-700ml,"Rs. 1,600",2024-02-28 01:16:40.322195
mixers,Monin Pump For Fruit Purees And Sauces 15ML,https://www.cheers.com.np//liquor/product/monin-pump-for-fruit-purees-and-sauces-15ml,Rs. 420,2024-02-28 01:16:40.323218
mixers,Monin Raspberry Fruit Puree 1L,https://www.cheers.com.np//liquor/product/monin-raspberry-fruit-puree-1l,"Rs. 2,750",2024-02-28 01:16:40.324226
mixers,Monin Rose Syrup 700ML,https://www.cheers.com.np//liquor/product/monin-rose-syrup-700ml,"Rs. 1,600",2024-02-28 01:16:40.325226
mixers,Monin Strawberry Fruit Puree 1L,https://www.cheers.com.np//liquor/product/monin-strawberry-fruit-puree-1l,"Rs. 2,750",2024-02-28 01:16:40.327821
mixers,Monin Strawberry Syrup 700ML,https://www.cheers.com.np//liquor/product/monin-strawberry-syrup-700ml,"Rs. 1,600",2024-02-28 01:16:40.329380
mixers,Monin Vanilla Syrup 1L,https://www.cheers.com.np//liquor/product/monin-vanilla-syrup-1l,"Rs. 2,100",2024-02-28 01:16:40.330420
mixers,Monin Violet Syrup 700ML,https://www.cheers.com.np//liquor/product/monin-violet-syrup-700ml,"Rs. 1,600",2024-02-28 01:16:40.331977
mixers,Rose Bouquet (11 Flowers),https://www.cheers.com.np//liquor/product/rose-bouquet-11-flowers,"Rs. 1,740",2024-02-28 01:16:40.333017
mixers,Rose Bouquet (3 Flowers),https://www.cheers.com.np//liquor/product/rose-bouquet-3-flowers,Rs. 685,2024-02-28 01:16:40.334571
whisky,Highland Park 12yrs Viking Honour 700ML,https://www.cheers.com.np//liquor/product/highland-park-12yrs-viking-honour-700ml,"Rs. 9,900",2024-02-28 01:16:41.664535
whisky,Johnnie Walker Black Label 1L,https://www.cheers.com.np//liquor/product/johnnie-walker-black-label-1l-1,"Rs. 9,000",2024-02-28 01:16:41.666536
whisky,The Macallan A Night On Earth 700ML,https://www.cheers.com.np//liquor/product/the-macallan-a-night-on-earth-700ml,"Rs. 18,990",2024-02-28 01:16:41.667535
whisky,Tenjaku Japanese Blended Whisky 700ML,https://www.cheers.com.np//liquor/product/tenjaku-japanese-blended-whisky-700ml,"Rs. 10,945",2024-02-28 01:16:41.669534
whisky,Chivas Regal Extra 13yrs Sherry Cask 1L,https://www.cheers.com.np//liquor/product/chivas-regal-extra-13yrs-sherry-cask-1l,"Rs. 10,500",2024-02-28 01:16:41.670535
whisky,Smokehead High Voltage 700ML,https://www.cheers.com.np//liquor/product/smokehead-high-voltage-700ml,"Rs. 9,900",2024-02-28 01:16:41.671766
whisky,The Famous Grouse Sherry Cask 700ML,https://www.cheers.com.np//liquor/product/the-famous-grouse-sherry-cask-700ml,"Rs. 5,400",2024-02-28 01:16:41.673308
whisky,Old Durbar Black Chimney 750ML,https://www.cheers.com.np//liquor/product/old-durbar-black-chimney-750ml,"Rs. 3,575",2024-02-28 01:16:41.674328
whisky,The Himalayan Reserve 750ML,https://www.cheers.com.np//liquor/product/the-himalayan-reserve-750ml,"Rs. 3,400",2024-02-28 01:16:41.675878
whisky,The Macallan 12yrs Triple Cask Matured 700ML,https://www.cheers.com.np//liquor/product/the-macallan-12yrs-triple-cask-matured-700ml,"Rs. 12,190",2024-02-28 01:16:41.676902
whisky,Johnnie Walker Double Black 750ML,https://www.cheers.com.np//liquor/product/johnnie-walker-double-black-750ml,"Rs. 7,950",2024-02-28 01:16:41.678447
whisky,Jameson Irish 1L,https://www.cheers.com.np//liquor/product/jameson-irish-1l,"Rs. 7,500",2024-02-28 01:16:41.680552
whisky,The Balvenie 17yrs Doublewood 700ML,https://www.cheers.com.np//liquor/product/the-balvenie-17yrs-doublewood-700ml,"Rs. 27,280",2024-02-28 01:16:41.682091
whisky,Templeton Rye 4yrs 750ML,https://www.cheers.com.np//liquor/product/templeton-rye-4yrs-750ml,"Rs. 7,200",2024-02-28 01:16:41.683119
whisky,Jack Daniel's 1L,https://www.cheers.com.np//liquor/product/jack-daniels-1l-1,"Rs. 8,160",2024-02-28 01:16:41.684643
whisky,The Dalmore 12yrs 1L,https://www.cheers.com.np//liquor/product/the-dalmore-12yrs-1l,"Rs. 18,990",2024-02-28 01:16:41.685685
whisky,Glenmorangie 10yrs Original 750ML,https://www.cheers.com.np//liquor/product/glenmorangie-10yrs-original-750ml,"Rs. 9,500",2024-02-28 01:16:41.687238
whisky,Auchentoshan Three Wood 700ML,https://www.cheers.com.np//liquor/product/auchentoshan-three-wood-700ml,"Rs. 12,000",2024-02-28 01:16:41.688265
whisky,Scottish Leader Original 1L,https://www.cheers.com.np//liquor/product/scottish-leader-original-1l,"Rs. 7,055",2024-02-28 01:16:41.689456
whisky,Old Durbar Reserve 1L,https://www.cheers.com.np//liquor/product/old-durbar-reserve-1l,"Rs. 3,445",2024-02-28 01:16:41.691012
whisky,Kala Patthar Blended Reserve 750ML,https://www.cheers.com.np//liquor/product/kala-patthar-blended-reserve-750ml,"Rs. 2,775",2024-02-28 01:16:41.692064
whisky,Gurkhas and Guns 750ML,https://www.cheers.com.np//liquor/product/gurkhas-and-guns-750ml,"Rs. 3,080",2024-02-28 01:16:41.693605
whisky,Signature Premier Grain 1L,https://www.cheers.com.np//liquor/product/signature-premier-grain-1l,"Rs. 3,400",2024-02-28 01:16:41.700378
whisky,J89 Single Barrel Malt 750ML,https://www.cheers.com.np//liquor/product/j89-single-barrel-malt-750ml,"Rs. 3,000",2024-02-28 01:16:41.701920
whisky,Ballantine's Finest 1L,https://www.cheers.com.np//liquor/product/ballantines-finest-1l-1,"Rs. 6,950",2024-02-28 01:16:41.703447
whisky,100 Pipers 1L,https://www.cheers.com.np//liquor/product/100-pipers-1l,"Rs. 6,245",2024-02-28 01:16:41.704627
whisky,100 Pipers 750ML,https://www.cheers.com.np//liquor/product/100-pipers-750ml,"Rs. 4,700",2024-02-28 01:16:41.706201
whisky,Aberfeldy 12yrs 750ML,https://www.cheers.com.np//liquor/product/aberfeldy-12yrs-750ml,"Rs. 9,500",2024-02-28 01:16:41.707755
whisky,Aberlour 12yrs 1L,https://www.cheers.com.np//liquor/product/aberlour-12yrs-1l,"Rs. 12,500",2024-02-28 01:16:41.708788
whisky,Aberlour 12yrs 700ML,https://www.cheers.com.np//liquor/product/aberlour-12yrs-700ml,"Rs. 8,375",2024-02-28 01:16:41.710877
whisky,Aberlour 18yrs 700ML,https://www.cheers.com.np//liquor/product/aberlour-18yrs-700ml,"Rs. 24,500",2024-02-28 01:16:41.712423
whisky,Antiquity Blue 750ML,https://www.cheers.com.np//liquor/product/antiquity-blue-750ml,"Rs. 3,050",2024-02-28 01:16:41.713966
whisky,Ardbeg 10yrs 700ML,https://www.cheers.com.np//liquor/product/ardbeg-10yrs-700ml,"Rs. 12,000",2024-02-28 01:16:41.715493
whisky,Aristocrat Classic Nepalese Blend 750ML,https://www.cheers.com.np//liquor/product/aristocrat-classic-nepalese-blend-750ml,"Rs. 1,200",2024-02-28 01:16:41.716516
whisky,Auchentoshan 12yrs 700ML,https://www.cheers.com.np//liquor/product/auchentoshan-12yrs-700ml,"Rs. 9,150",2024-02-28 01:16:41.718060
whisky,Auchentoshan 18yrs 700ML,https://www.cheers.com.np//liquor/product/auchentoshan-18yrs-700ml,"Rs. 18,500",2024-02-28 01:16:41.719592
whisky,Ballantine's 12yrs 1L,https://www.cheers.com.np//liquor/product/ballantines-12yrs-1l,"Rs. 9,100",2024-02-28 01:16:41.720617
whisky,Ballantine's 12yrs 750ML,https://www.cheers.com.np//liquor/product/ballantines-12yrs-750ml,"Rs. 6,900",2024-02-28 01:16:41.722172
whisky,Ballantine's 17yrs 750ML,https://www.cheers.com.np//liquor/product/ballantines-17yrs-750ml,"Rs. 13,250",2024-02-28 01:16:41.723707
whisky,Ballantine's 21yrs 700ML,https://www.cheers.com.np//liquor/product/ballantines-21yrs-700ml,"Rs. 24,000",2024-02-28 01:16:41.724211
whisky,Ballantine's Finest 2L,https://www.cheers.com.np//liquor/product/ballantines-finest-2l,"Rs. 13,150",2024-02-28 01:16:41.726216
whisky,Ballantine's Finest 3L,https://www.cheers.com.np//liquor/product/ballantines-finest-3l,"Rs. 22,560",2024-02-28 01:16:41.727218
whisky,Ballantine's Finest 500ML,https://www.cheers.com.np//liquor/product/ballantines-finest-500ml,"Rs. 3,550",2024-02-28 01:16:41.729216
whisky,Ballantine's Finest 750ML,https://www.cheers.com.np//liquor/product/ballantines-finest-750ml,"Rs. 5,300",2024-02-28 01:16:41.730217
whisky,Bandipur 750ML,https://www.cheers.com.np//liquor/product/bandipur-750ml,"Rs. 4,950",2024-02-28 01:16:41.732217
whisky,Baron Select 750ML,https://www.cheers.com.np//liquor/product/baron-select-750ml,Rs. 960,2024-02-28 01:16:41.733216
whisky,Baron Select Extra Premium 750ML,https://www.cheers.com.np//liquor/product/baron-select-extra-premium-750ml,"Rs. 1,200",2024-02-28 01:16:41.734216
whisky,Barrhead's One 700ML,https://www.cheers.com.np//liquor/product/barrheads-one-700ml,"Rs. 8,055",2024-02-28 01:16:41.736217
